datetime,dewptAvg,dewptHigh,dewptLow,heatindexAvg,heatindexHigh,heatindexLow,precipRate,precipTotal,pressureMax,pressureMin,pressureTrend,tempAvg,tempHigh,tempLow,windchillAvg,windchillHigh,windchillLow,windgustAvg,windgustHigh,windgustLow,windspeedAvg,windspeedHigh,windspeedLow
2019-08-19 09:45:02,35.9,35.9,35.9,76.3,76.3,76.3,0.0,0.0,29.74,29.74,,77.8,77.8,77.8,77.8,77.8,77.8,7.0,7.0,7.0,2.0,2.0,2.0
2019-08-19 10:00:01,37.2,37.2,37.2,78.1,78.1,78.1,0.0,0.0,29.74,29.74,,79.4,79.4,79.4,79.4,79.4,79.4,9.0,9.0,9.0,5.0,5.0,5.0
2019-08-19 10:15:02,38.0,38.0,38.0,79.1,79.1,79.1,0.0,0.0,29.74,29.74,,80.3,80.3,80.3,80.3,80.3,80.3,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-19 10:30:01,37.8,37.8,37.8,79.6,79.6,79.6,0.0,0.0,29.74,29.74,,81.5,81.5,81.5,81.5,81.5,81.5,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-19 10:45:02,37.9,37.9,37.9,79.6,79.6,79.6,0.0,0.0,29.74,29.74,,81.6,81.6,81.6,81.6,81.6,81.6,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-19 11:00:02,37.2,37.2,37.2,80.1,80.1,80.1,0.0,0.0,29.74,29.74,,82.3,82.3,82.3,82.3,82.3,82.3,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-19 11:15:02,38.7,38.7,38.7,81.4,81.4,81.4,0.0,0.0,29.73,29.73,,84.1,84.1,84.1,84.1,84.1,84.1,16.0,16.0,16.0,7.0,7.0,7.0
2019-08-19 11:30:02,37.2,37.2,37.2,81.2,81.2,81.2,0.0,0.0,29.73,29.73,,83.9,83.9,83.9,83.9,83.9,83.9,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-19 11:45:02,37.1,37.1,37.1,82.3,82.3,82.3,0.0,0.0,29.73,29.73,,85.4,85.4,85.4,85.4,85.4,85.4,14.0,14.0,14.0,6.0,6.0,6.0
2019-08-19 12:00:02,35.7,35.7,35.7,82.3,82.3,82.3,0.0,0.0,29.72,29.72,,85.5,85.5,85.5,85.5,85.5,85.5,15.0,15.0,15.0,7.0,7.0,7.0
2019-08-19 12:15:02,36.5,36.5,36.5,83.1,83.1,83.1,0.0,0.0,29.71,29.71,,86.5,86.5,86.5,86.5,86.5,86.5,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-19 12:30:02,35.5,35.5,35.5,83.6,83.6,83.6,0.0,0.0,29.71,29.71,,87.1,87.1,87.1,87.1,87.1,87.1,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-19 12:45:02,36.3,36.3,36.3,84.5,84.5,84.5,0.0,0.0,29.71,29.71,,88.2,88.2,88.2,88.2,88.2,88.2,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-19 13:00:02,36.0,36.0,36.0,84.1,84.1,84.1,0.0,0.0,29.7,29.7,,87.8,87.8,87.8,87.8,87.8,87.8,15.0,15.0,15.0,6.0,6.0,6.0
2019-08-19 13:15:02,35.2,35.2,35.2,84.9,84.9,84.9,0.0,0.0,29.7,29.7,,88.8,88.8,88.8,88.8,88.8,88.8,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-19 13:30:02,35.9,35.9,35.9,85.7,85.7,85.7,0.0,0.0,29.69,29.69,,89.7,89.7,89.7,89.7,89.7,89.7,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-19 13:45:02,35.7,35.7,35.7,85.5,85.5,85.5,0.0,0.0,29.69,29.69,,89.5,89.5,89.5,89.5,89.5,89.5,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-19 14:00:02,35.8,35.8,35.8,85.6,85.6,85.6,0.0,0.0,29.69,29.69,,89.6,89.6,89.6,89.6,89.6,89.6,11.0,11.0,11.0,4.0,4.0,4.0
2019-08-19 14:15:02,36.6,36.6,36.6,86.5,86.5,86.5,0.0,0.0,29.68,29.68,,90.6,90.6,90.6,90.6,90.6,90.6,11.0,11.0,11.0,4.0,4.0,4.0
2019-08-19 14:30:02,38.3,38.3,38.3,86.6,86.6,86.6,0.0,0.0,29.68,29.68,,90.6,90.6,90.6,90.6,90.6,90.6,14.0,14.0,14.0,5.0,5.0,5.0
2019-08-19 14:45:02,37.0,37.0,37.0,87.0,87.0,87.0,0.0,0.0,29.67,29.67,,91.1,91.1,91.1,91.1,91.1,91.1,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-19 15:00:02,35.8,35.8,35.8,87.5,87.5,87.5,0.0,0.0,29.66,29.66,,91.8,91.8,91.8,91.8,91.8,91.8,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-19 15:15:02,35.4,35.4,35.4,87.1,87.1,87.1,0.0,0.0,29.66,29.66,,91.3,91.3,91.3,91.3,91.3,91.3,14.0,14.0,14.0,6.0,6.0,6.0
2019-08-19 15:30:02,36.0,36.0,36.0,87.8,87.8,87.8,0.0,0.0,29.65,29.65,,92.1,92.1,92.1,92.1,92.1,92.1,15.0,15.0,15.0,6.0,6.0,6.0
2019-08-19 15:45:02,36.7,36.7,36.7,88.5,88.5,88.5,0.0,0.0,29.65,29.65,,92.9,92.9,92.9,92.9,92.9,92.9,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-19 16:00:02,36.9,36.9,36.9,88.8,88.8,88.8,0.0,0.0,29.65,29.65,,93.2,93.2,93.2,93.2,93.2,93.2,18.0,18.0,18.0,6.0,6.0,6.0
2019-08-19 16:15:02,36.8,36.8,36.8,88.6,88.6,88.6,0.0,0.0,29.64,29.64,,93.0,93.0,93.0,93.0,93.0,93.0,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-19 16:30:02,36.5,36.5,36.5,88.3,88.3,88.3,0.0,0.0,29.64,29.64,,92.7,92.7,92.7,92.7,92.7,92.7,19.0,19.0,19.0,7.0,7.0,7.0
2019-08-19 16:45:01,38.1,38.1,38.1,88.2,88.2,88.2,0.0,0.0,29.64,29.64,,92.5,92.5,92.5,92.5,92.5,92.5,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-19 17:00:01,38.7,38.7,38.7,88.9,88.9,88.9,0.0,0.0,29.64,29.64,,93.2,93.2,93.2,93.2,93.2,93.2,16.0,16.0,16.0,6.0,6.0,6.0
2019-08-19 17:15:02,38.0,38.0,38.0,88.1,88.1,88.1,0.0,0.0,29.63,29.63,,92.3,92.3,92.3,92.3,92.3,92.3,14.0,14.0,14.0,6.0,6.0,6.0
2019-08-19 17:30:02,38.3,38.3,38.3,88.4,88.4,88.4,0.0,0.0,29.63,29.63,,92.7,92.7,92.7,92.7,92.7,92.7,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-19 17:45:02,39.1,39.1,39.1,87.6,87.6,87.6,0.0,0.0,29.63,29.63,,91.7,91.7,91.7,91.7,91.7,91.7,15.0,15.0,15.0,7.0,7.0,7.0
2019-08-19 18:00:02,39.1,39.1,39.1,87.6,87.6,87.6,0.0,0.0,29.63,29.63,,91.7,91.7,91.7,91.7,91.7,91.7,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-19 18:15:02,39.2,39.2,39.2,87.7,87.7,87.7,0.0,0.0,29.63,29.63,,91.8,91.8,91.8,91.8,91.8,91.8,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-19 18:30:02,38.7,38.7,38.7,87.1,87.1,87.1,0.0,0.0,29.62,29.62,,91.2,91.2,91.2,91.2,91.2,91.2,12.0,12.0,12.0,4.0,4.0,4.0
2019-08-19 18:45:02,39.4,39.4,39.4,86.2,86.2,86.2,0.0,0.0,29.62,29.62,,90.1,90.1,90.1,90.1,90.1,90.1,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-19 19:00:02,39.7,39.7,39.7,84.9,84.9,84.9,0.0,0.0,29.62,29.62,,88.6,88.6,88.6,88.6,88.6,88.6,10.0,10.0,10.0,4.0,4.0,4.0
2019-08-19 19:15:02,38.8,38.8,38.8,84.0,84.0,84.0,0.0,0.0,29.63,29.63,,87.6,87.6,87.6,87.6,87.6,87.6,10.0,10.0,10.0,4.0,4.0,4.0
2019-08-19 19:30:02,36.5,36.5,36.5,83.1,83.1,83.1,0.0,0.0,29.63,29.63,,86.5,86.5,86.5,86.5,86.5,86.5,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-19 19:45:02,34.3,34.3,34.3,82.4,82.4,82.4,0.0,0.0,29.63,29.63,,85.7,85.7,85.7,85.7,85.7,85.7,14.0,14.0,14.0,6.0,6.0,6.0
2019-08-19 20:00:02,35.4,35.4,35.4,82.0,82.0,82.0,0.0,0.0,29.64,29.64,,85.1,85.1,85.1,85.1,85.1,85.1,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-19 20:15:02,36.2,36.2,36.2,81.4,81.4,81.4,0.0,0.0,29.65,29.65,,84.3,84.3,84.3,84.3,84.3,84.3,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-19 20:30:02,36.6,36.6,36.6,80.7,80.7,80.7,0.0,0.0,29.65,29.65,,83.2,83.2,83.2,83.2,83.2,83.2,12.0,12.0,12.0,4.0,4.0,4.0
2019-08-19 20:45:02,36.0,36.0,36.0,79.5,79.5,79.5,0.0,0.0,29.66,29.66,,80.8,80.8,80.8,80.8,80.8,80.8,8.0,8.0,8.0,4.0,4.0,4.0
2019-08-19 21:00:02,33.2,33.2,33.2,79.3,79.3,79.3,0.0,0.0,29.66,29.66,,80.7,80.7,80.7,80.7,80.7,80.7,14.0,14.0,14.0,5.0,5.0,5.0
2019-08-19 21:15:02,32.6,32.6,32.6,79.5,79.5,79.5,0.0,0.0,29.67,29.67,,81.7,81.7,81.7,81.7,81.7,81.7,21.0,21.0,21.0,13.0,13.0,13.0
2019-08-19 21:30:02,32.0,32.0,32.0,79.5,79.5,79.5,0.0,0.0,29.68,29.68,,80.9,80.9,80.9,80.9,80.9,80.9,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-19 21:45:02,30.2,30.2,30.2,79.1,79.1,79.1,0.0,0.0,29.68,29.68,,80.6,80.6,80.6,80.6,80.6,80.6,20.0,20.0,20.0,10.0,10.0,10.0
2019-08-19 22:00:02,29.8,29.8,29.8,78.5,78.5,78.5,0.0,0.0,29.69,29.69,,80.0,80.0,80.0,80.0,80.0,80.0,22.0,22.0,22.0,10.0,10.0,10.0
2019-08-19 22:15:02,32.2,32.2,32.2,77.9,77.9,77.9,0.0,0.0,29.69,29.69,,79.4,79.4,79.4,79.4,79.4,79.4,15.0,15.0,15.0,8.0,8.0,8.0
2019-08-19 22:30:02,33.2,33.2,33.2,77.5,77.5,77.5,0.0,0.0,29.69,29.69,,79.0,79.0,79.0,79.0,79.0,79.0,18.0,18.0,18.0,7.0,7.0,7.0
2019-08-19 22:45:02,34.2,34.2,34.2,77.2,77.2,77.2,0.0,0.0,29.7,29.7,,78.7,78.7,78.7,78.7,78.7,78.7,13.0,13.0,13.0,7.0,7.0,7.0
2019-08-19 23:00:02,35.0,35.0,35.0,76.6,76.6,76.6,0.0,0.0,29.71,29.71,,78.1,78.1,78.1,78.1,78.1,78.1,14.0,14.0,14.0,6.0,6.0,6.0
2019-08-19 23:15:02,34.7,34.7,34.7,74.8,74.8,74.8,0.0,0.0,29.72,29.72,,76.4,76.4,76.4,76.4,76.4,76.4,9.0,9.0,9.0,3.0,3.0,3.0
2019-08-19 23:30:02,36.4,36.4,36.4,72.8,72.8,72.8,0.0,0.0,29.72,29.72,,74.5,74.5,74.5,74.5,74.5,74.5,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-19 23:45:02,36.1,36.1,36.1,72.5,72.5,72.5,0.0,0.0,29.72,29.72,,74.2,74.2,74.2,74.2,74.2,74.2,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-20 00:00:04,37.2,37.2,37.2,71.5,71.5,71.5,0.0,0.0,29.72,29.72,,73.2,73.2,73.2,73.2,73.2,73.2,7.0,7.0,7.0,5.0,5.0,5.0
2019-08-20 00:15:02,37.4,37.4,37.4,70.5,70.5,70.5,0.0,0.0,29.73,29.73,,72.3,72.3,72.3,72.3,72.3,72.3,7.0,7.0,7.0,3.0,3.0,3.0
2019-08-20 00:30:02,38.6,38.6,38.6,71.0,71.0,71.0,0.0,0.0,29.73,29.73,,72.7,72.7,72.7,72.7,72.7,72.7,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-20 00:45:02,38.3,38.3,38.3,70.7,70.7,70.7,0.0,0.0,29.72,29.72,,72.4,72.4,72.4,72.4,72.4,72.4,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-20 01:00:02,37.1,37.1,37.1,70.2,70.2,70.2,0.0,0.0,29.73,29.73,,72.0,72.0,72.0,72.0,72.0,72.0,9.0,9.0,9.0,5.0,5.0,5.0
2019-08-20 01:15:02,39.3,39.3,39.3,69.9,69.9,69.9,0.0,0.0,29.73,29.73,,71.6,71.6,71.6,71.6,71.6,71.6,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 01:30:02,39.5,39.5,39.5,70.1,70.1,70.1,0.0,0.0,29.73,29.73,,71.8,71.8,71.8,71.8,71.8,71.8,5.0,5.0,5.0,3.0,3.0,3.0
2019-08-20 01:45:02,39.2,39.2,39.2,69.7,69.7,69.7,0.0,0.0,29.73,29.73,,71.4,71.4,71.4,71.4,71.4,71.4,5.0,5.0,5.0,3.0,3.0,3.0
2019-08-20 02:00:02,39.2,39.2,39.2,68.8,68.8,68.8,0.0,0.0,29.73,29.73,,70.5,70.5,70.5,70.5,70.5,70.5,3.0,3.0,3.0,1.0,1.0,1.0
2019-08-20 02:15:02,39.9,39.9,39.9,69.5,69.5,69.5,0.0,0.0,29.73,29.73,,69.5,69.5,69.5,69.5,69.5,69.5,7.0,7.0,7.0,3.0,3.0,3.0
2019-08-20 02:30:02,40.8,40.8,40.8,68.9,68.9,68.9,0.0,0.0,29.73,29.73,,68.9,68.9,68.9,68.9,68.9,68.9,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-20 02:45:02,41.3,41.3,41.3,68.6,68.6,68.6,0.0,0.0,29.73,29.73,,68.6,68.6,68.6,68.6,68.6,68.6,10.0,10.0,10.0,3.0,3.0,3.0
2019-08-20 03:00:02,41.7,41.7,41.7,69.1,69.1,69.1,0.0,0.0,29.74,29.74,,69.1,69.1,69.1,69.1,69.1,69.1,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-20 03:15:02,42.5,42.5,42.5,69.2,69.2,69.2,0.0,0.0,29.74,29.74,,69.2,69.2,69.2,69.2,69.2,69.2,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-20 03:30:02,41.6,41.6,41.6,69.0,69.0,69.0,0.0,0.0,29.74,29.74,,69.0,69.0,69.0,69.0,69.0,69.0,8.0,8.0,8.0,3.0,3.0,3.0
2019-08-20 03:45:02,42.2,42.2,42.2,68.1,68.1,68.1,0.0,0.0,29.74,29.74,,68.1,68.1,68.1,68.1,68.1,68.1,8.0,8.0,8.0,3.0,3.0,3.0
2019-08-20 04:00:02,42.1,42.1,42.1,67.3,67.3,67.3,0.0,0.0,29.75,29.75,,67.3,67.3,67.3,67.3,67.3,67.3,8.0,8.0,8.0,3.0,3.0,3.0
2019-08-20 04:15:02,41.8,41.8,41.8,66.9,66.9,66.9,0.0,0.0,29.75,29.75,,66.9,66.9,66.9,66.9,66.9,66.9,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-20 04:30:01,41.7,41.7,41.7,66.8,66.8,66.8,0.0,0.0,29.75,29.75,,66.8,66.8,66.8,66.8,66.8,66.8,9.0,9.0,9.0,3.0,3.0,3.0
2019-08-20 04:45:02,41.6,41.6,41.6,67.4,67.4,67.4,0.0,0.0,29.75,29.75,,67.4,67.4,67.4,67.4,67.4,67.4,10.0,10.0,10.0,4.0,4.0,4.0
2019-08-20 05:00:02,42.0,42.0,42.0,67.2,67.2,67.2,0.0,0.0,29.75,29.75,,67.2,67.2,67.2,67.2,67.2,67.2,11.0,11.0,11.0,4.0,4.0,4.0
2019-08-20 05:15:02,42.1,42.1,42.1,66.5,66.5,66.5,0.0,0.0,29.76,29.76,,66.5,66.5,66.5,66.5,66.5,66.5,11.0,11.0,11.0,3.0,3.0,3.0
2019-08-20 05:30:01,41.3,41.3,41.3,65.7,65.7,65.7,0.0,0.0,29.76,29.76,,65.7,65.7,65.7,65.7,65.7,65.7,10.0,10.0,10.0,4.0,4.0,4.0
2019-08-20 05:45:01,40.4,40.4,40.4,65.4,65.4,65.4,0.0,0.0,29.76,29.76,,65.4,65.4,65.4,65.4,65.4,65.4,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-20 06:00:02,41.0,41.0,41.0,65.3,65.3,65.3,0.0,0.0,29.76,29.76,,65.3,65.3,65.3,65.3,65.3,65.3,7.0,7.0,7.0,3.0,3.0,3.0
2019-08-20 06:15:02,40.4,40.4,40.4,64.6,64.6,64.6,0.0,0.0,29.77,29.77,,64.6,64.6,64.6,64.6,64.6,64.6,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-20 06:30:02,40.6,40.6,40.6,64.2,64.2,64.2,0.0,0.0,29.77,29.77,,64.2,64.2,64.2,64.2,64.2,64.2,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-20 06:45:01,40.4,40.4,40.4,64.0,64.0,64.0,0.0,0.0,29.78,29.78,,64.0,64.0,64.0,64.0,64.0,64.0,6.0,6.0,6.0,2.0,2.0,2.0
2019-08-20 07:00:02,40.9,40.9,40.9,64.5,64.5,64.5,0.0,0.0,29.78,29.78,,64.5,64.5,64.5,64.5,64.5,64.5,6.0,6.0,6.0,2.0,2.0,2.0
2019-08-20 07:15:02,40.6,40.6,40.6,65.6,65.6,65.6,0.0,0.0,29.79,29.79,,65.6,65.6,65.6,65.6,65.6,65.6,7.0,7.0,7.0,2.0,2.0,2.0
2019-08-20 07:30:02,41.2,41.2,41.2,67.0,67.0,67.0,0.0,0.0,29.79,29.79,,67.0,67.0,67.0,67.0,67.0,67.0,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-20 07:45:02,41.1,41.1,41.1,68.4,68.4,68.4,0.0,0.0,29.79,29.79,,68.4,68.4,68.4,68.4,68.4,68.4,8.0,8.0,8.0,4.0,4.0,4.0
2019-08-20 08:00:02,41.5,41.5,41.5,69.6,69.6,69.6,0.0,0.0,29.78,29.78,,69.6,69.6,69.6,69.6,69.6,69.6,8.0,8.0,8.0,3.0,3.0,3.0
2019-08-20 08:15:02,41.5,41.5,41.5,69.7,69.7,69.7,0.0,0.0,29.78,29.78,,71.3,71.3,71.3,71.3,71.3,71.3,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-20 08:30:02,42.2,42.2,42.2,71.6,71.6,71.6,0.0,0.0,29.78,29.78,,73.0,73.0,73.0,73.0,73.0,73.0,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-20 08:45:02,41.8,41.8,41.8,73.0,73.0,73.0,0.0,0.0,29.78,29.78,,74.4,74.4,74.4,74.4,74.4,74.4,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-20 09:00:02,42.2,42.2,42.2,73.5,73.5,73.5,0.0,0.0,29.78,29.78,,74.9,74.9,74.9,74.9,74.9,74.9,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 09:15:01,42.6,42.6,42.6,74.0,74.0,74.0,0.0,0.0,29.78,29.78,,75.3,75.3,75.3,75.3,75.3,75.3,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 09:30:02,42.2,42.2,42.2,74.6,74.6,74.6,0.0,0.0,29.78,29.78,,75.9,75.9,75.9,75.9,75.9,75.9,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-20 09:45:02,42.1,42.1,42.1,76.6,76.6,76.6,0.0,0.0,29.78,29.78,,77.8,77.8,77.8,77.8,77.8,77.8,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 10:00:02,40.2,40.2,40.2,77.9,77.9,77.9,0.0,0.0,29.78,29.78,,79.1,79.1,79.1,79.1,79.1,79.1,13.0,13.0,13.0,7.0,7.0,7.0
2019-08-20 10:15:02,41.1,41.1,41.1,79.0,79.0,79.0,0.0,0.0,29.77,29.77,,80.1,80.1,80.1,80.1,80.1,80.1,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 10:30:02,39.9,39.9,39.9,79.6,79.6,79.6,0.0,0.0,29.77,29.77,,81.3,81.3,81.3,81.3,81.3,81.3,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-20 10:45:02,37.9,37.9,37.9,80.7,80.7,80.7,0.0,0.0,29.77,29.77,,83.2,83.2,83.2,83.2,83.2,83.2,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 11:00:02,36.5,36.5,36.5,81.7,81.7,81.7,0.0,0.0,29.76,29.76,,84.7,84.7,84.7,84.7,84.7,84.7,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-20 11:15:02,34.2,34.2,34.2,82.4,82.4,82.4,0.0,0.0,29.76,29.76,,85.6,85.6,85.6,85.6,85.6,85.6,10.0,10.0,10.0,4.0,4.0,4.0
2019-08-20 11:30:01,32.9,32.9,32.9,82.6,82.6,82.6,0.0,0.0,29.76,29.76,,85.9,85.9,85.9,85.9,85.9,85.9,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 11:45:02,32.0,32.0,32.0,83.4,83.4,83.4,0.0,0.0,29.76,29.76,,87.0,87.0,87.0,87.0,87.0,87.0,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-20 12:00:02,32.2,32.2,32.2,83.6,83.6,83.6,0.0,0.0,29.75,29.75,,87.2,87.2,87.2,87.2,87.2,87.2,15.0,15.0,15.0,5.0,5.0,5.0
2019-08-20 12:15:02,33.1,33.1,33.1,84.5,84.5,84.5,0.0,0.0,29.75,29.75,,88.3,88.3,88.3,88.3,88.3,88.3,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-20 12:30:02,33.4,33.4,33.4,84.9,84.9,84.9,0.0,0.0,29.74,29.74,,88.8,88.8,88.8,88.8,88.8,88.8,16.0,16.0,16.0,6.0,6.0,6.0
2019-08-20 12:45:02,33.8,33.8,33.8,85.3,85.3,85.3,0.0,0.0,29.74,29.74,,89.3,89.3,89.3,89.3,89.3,89.3,12.0,12.0,12.0,6.0,6.0,6.0
2019-08-20 13:00:02,32.4,32.4,32.4,85.7,85.7,85.7,0.0,0.0,29.73,29.73,,89.8,89.8,89.8,89.8,89.8,89.8,12.0,12.0,12.0,6.0,6.0,6.0
2019-08-20 13:15:02,33.1,33.1,33.1,86.5,86.5,86.5,0.0,0.0,29.72,29.72,,90.7,90.7,90.7,90.7,90.7,90.7,11.0,11.0,11.0,4.0,4.0,4.0
2019-08-20 13:30:02,34.6,34.6,34.6,86.1,86.1,86.1,0.0,0.0,29.72,29.72,,90.2,90.2,90.2,90.2,90.2,90.2,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-20 13:45:02,35.5,35.5,35.5,87.2,87.2,87.2,0.0,0.0,29.71,29.71,,91.4,91.4,91.4,91.4,91.4,91.4,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-20 14:00:02,34.6,34.6,34.6,88.2,88.2,88.2,0.0,0.0,29.71,29.71,,92.6,92.6,92.6,92.6,92.6,92.6,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 14:15:02,35.9,35.9,35.9,87.6,87.6,87.6,0.0,0.0,29.71,29.71,,91.9,91.9,91.9,91.9,91.9,91.9,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-20 14:30:01,34.2,34.2,34.2,87.7,87.7,87.7,0.0,0.0,29.7,29.7,,92.1,92.1,92.1,92.1,92.1,92.1,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-20 14:45:02,36.0,36.0,36.0,89.8,89.8,89.8,0.0,0.0,29.7,29.7,,94.4,94.4,94.4,94.4,94.4,94.4,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-20 15:00:02,35.9,35.9,35.9,89.8,89.8,89.8,0.0,0.0,29.69,29.69,,94.3,94.3,94.3,94.3,94.3,94.3,12.0,12.0,12.0,6.0,6.0,6.0
2019-08-20 15:15:02,37.2,37.2,37.2,89.1,89.1,89.1,0.0,0.0,29.69,29.69,,93.5,93.5,93.5,93.5,93.5,93.5,18.0,18.0,18.0,7.0,7.0,7.0
2019-08-20 15:30:02,33.7,33.7,33.7,89.3,89.3,89.3,0.0,0.0,29.68,29.68,,94.1,94.1,94.1,94.1,94.1,94.1,16.0,16.0,16.0,7.0,7.0,7.0
2019-08-20 15:45:02,35.0,35.0,35.0,88.7,88.7,88.7,0.0,0.0,29.68,29.68,,93.1,93.1,93.1,93.1,93.1,93.1,15.0,15.0,15.0,7.0,7.0,7.0
2019-08-20 16:00:02,34.3,34.3,34.3,89.9,89.9,89.9,0.0,0.0,29.67,29.67,,94.8,94.8,94.8,94.8,94.8,94.8,16.0,16.0,16.0,9.0,9.0,9.0
2019-08-20 16:15:02,34.3,34.3,34.3,89.9,89.9,89.9,0.0,0.0,29.67,29.67,,94.8,94.8,94.8,94.8,94.8,94.8,14.0,14.0,14.0,6.0,6.0,6.0
2019-08-20 16:30:02,33.7,33.7,33.7,89.3,89.3,89.3,0.0,0.0,29.67,29.67,,94.1,94.1,94.1,94.1,94.1,94.1,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-20 16:45:02,33.7,33.7,33.7,89.3,89.3,89.3,0.0,0.0,29.66,29.66,,94.1,94.1,94.1,94.1,94.1,94.1,15.0,15.0,15.0,6.0,6.0,6.0
2019-08-20 17:00:02,36.0,36.0,36.0,89.8,89.8,89.8,0.0,0.0,29.66,29.66,,94.4,94.4,94.4,94.4,94.4,94.4,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-20 17:15:02,35.8,35.8,35.8,89.7,89.7,89.7,0.0,0.0,29.66,29.66,,94.2,94.2,94.2,94.2,94.2,94.2,14.0,14.0,14.0,6.0,6.0,6.0
2019-08-20 17:30:02,35.4,35.4,35.4,89.2,89.2,89.2,0.0,0.0,29.66,29.66,,93.7,93.7,93.7,93.7,93.7,93.7,15.0,15.0,15.0,6.0,6.0,6.0
2019-08-20 17:45:01,35.5,35.5,35.5,89.3,89.3,89.3,0.0,0.0,29.66,29.66,,93.8,93.8,93.8,93.8,93.8,93.8,13.0,13.0,13.0,5.0,5.0,5.0
2019-08-20 18:00:02,36.3,36.3,36.3,88.1,88.1,88.1,0.0,0.0,29.66,29.66,,92.4,92.4,92.4,92.4,92.4,92.4,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-20 18:15:02,36.2,36.2,36.2,88.0,88.0,88.0,0.0,0.0,29.66,29.66,,92.3,92.3,92.3,92.3,92.3,92.3,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-20 18:30:02,36.1,36.1,36.1,87.9,87.9,87.9,0.0,0.0,29.66,29.66,,92.2,92.2,92.2,92.2,92.2,92.2,10.0,10.0,10.0,4.0,4.0,4.0
2019-08-20 18:45:02,36.6,36.6,36.6,86.5,86.5,86.5,0.0,0.0,29.66,29.66,,90.6,90.6,90.6,90.6,90.6,90.6,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-20 19:00:02,37.0,37.0,37.0,85.2,85.2,85.2,0.0,0.0,29.66,29.66,,89.0,89.0,89.0,89.0,89.0,89.0,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-20 19:15:02,37.6,37.6,37.6,84.3,84.3,84.3,0.0,0.0,29.67,29.67,,87.9,87.9,87.9,87.9,87.9,87.9,11.0,11.0,11.0,6.0,6.0,6.0
